s,x,y,z
0.0220689655172,-1.89539563031e-13,0.00190253746156,0.0219592400414
0.0227586206897,-2.00992023904e-13,0.00202298410446,0.0226382950514
0.0234482758621,-2.1264109501e-13,0.00214709687461,0.0233166895685
0.0241379310345,-2.24486436479e-13,0.00227487215089,0.0239944037997
0.0248275862069,-2.36527702712e-13,0.00240630620536,0.0246714179722
0.0255172413793,-2.48764542393e-13,0.0025413952033,0.0253477123334
0.0262068965517,-2.61196598502e-13,0.00268013520336,0.026023267152
0.0268965517241,-2.73823508322e-13,0.00282252215768,0.0266980627178
0.0275862068966,-2.86644903451e-13,0.00296855191199,0.0273720793432
0.028275862069,-2.99660409813e-13,0.00311822020574,0.0280452973631
0.0289655172414,-3.12869647669e-13,0.00327152267221,0.0287176971357
0.0296551724138,-3.26272231628e-13,0.00342845483867,0.0293892590431
0.0303448275862,-3.39867770656e-13,0.00358901212648,0.030059963492
0.0310344827586,-3.53655868092e-13,0.00375318985123,0.0307297909139
0.031724137931,-3.67636121655e-13,0.00392098322289,0.031398721766
0.0324137931034,-3.81808123458e-13,0.00409238734593,0.0320667365316
0.0331034482759,-3.9617146002e-13,0.00426739721947,0.0327338157208
0.0337931034483,-4.10725712278e-13,0.00444600773745,0.0333999398708
0.0344827586207,-4.25470455597e-13,0.00462821368873,0.034065089547
0.0351724137931,-4.40405259788e-13,0.0048140097573,0.034729245343
0.0358620689655,-4.55529689112e-13,0.00500339052239,0.0353923878814
0.0365517241379,-4.70843302301e-13,0.00519635045862,0.0360544978145
0.0372413793103,-4.86345652566e-13,0.00539288393623,0.0367155558245
0.0379310344828,-5.02036287612e-13,0.00559298522117,0.0373755426245
0.0386206896552,-5.17914749651e-13,0.0057966484753,0.0380344389588
0.0393103448276,-5.33980575413e-13,0.00600386775655,0.0386922256035
0.04,-5.50233296163e-13,0.00621463701912,0.039348883367
0.04,-5.50233296163e-13,0.00621463701912,0.039348883367
0.0406896551724,-5.66608198811e-13,0.00642895011361,0.0400043930908
0.0413793103448,-5.83040566701e-13,0.00664680078725,0.0406587356497
0.0420689655172,-5.99529920404e-13,0.00686818268405,0.0413118919528
0.0427586206897,-6.16075778828e-13,0.00709308934498,0.0419638429435
0.0434482758621,-6.32677659232e-13,0.00732151420819,0.0426145696006
0.0441379310345,-6.49335077241e-13,0.00755345060916,0.0432640529386
0.0448275862069,-6.6604754686e-13,0.00778889178096,0.0439122740082
0.0455172413793,-6.82814580486e-13,0.00802783085435,0.044559213897
0.0462068965517,-6.99635688928e-13,0.00827026085808,0.0452048537298
0.0468965517241,-7.16510381412e-13,0.00851617471903,0.0458491746696
0.0475862068966,-7.33438165605e-13,0.00876556526243,0.0464921579176
0.048275862069,-7.50418547623e-13,0.00901842521209,0.0471337847144
0.0489655172414,-7.67451032048e-13,0.00927474719059,0.0477740363397
0.0496551724138,-7.84535121941e-13,0.00953452371949,0.0484128941138
0.0503448275862,-8.01670318859e-13,0.00979774721959,0.0490503393973
0.0510344827586,-8.18856122866e-13,0.0100644100111,0.0496863535921
0.051724137931,-8.36092032551e-13,0.0103345043139,0.0503209181421
0.0524137931034,-8.5337754504e-13,0.0106080222477,0.0509540145331
0.0531034482759,-8.70712156013e-13,0.0108849558323,0.0515856242941
0.0537931034483,-8.88095359716e-13,0.0111652969881,0.0522157289971
0.0544827586207,-9.05526648979e-13,0.0114490375358,0.0528443102584
0.0551724137931,-9.23005515227e-13,0.0117361691969,0.0534713497385
0.0558620689655,-9.40531448499e-13,0.0120266835942,0.054096829143
0.0565517241379,-9.5810393746e-13,0.0123205722517,0.0547207302228
0.0572413793103,-9.75722469416e-13,0.0126178265948,0.0553430347752
0.0579310344828,-9.9338653033e-13,0.012918437951,0.0559637246438
0.0586206896552,-1.01109560484e-12,0.0132223975495,0.0565827817195
0.0593103448276,-1.02884917626e-12,0.0135296965221,0.0572001879406
0.06,-1.04664672662e-12,0.0138403259031,0.0578159252938
0.06,-1.04664672662e-12,0.0138403259031,0.0578159252938
0.0606896551724,-1.06444165203e-12,0.0141542766295,0.0584299758143
